x,top_y,bottom_y,height
2000,649,1303,655
2001,649,1303,655
2002,649,1303,655
2003,649,1303,655
2004,649,1303,655
2005,649,1303,655
2006,649,1303,655
2007,649,1303,655
2008,649,1303,655
2009,649,1303,655
2010,649,1303,655
2011,649,1303,655
2012,649,1303,655
2013,649,1303,655
2014,649,1303,655
2015,649,1303,655
2016,649,1303,655
2017,649,1303,655
2018,649,1303,655
2019,649,1303,655
2020,649,1303,655
2021,649,1303,655
2022,649,1303,655
2023,649,1303,655
2024,649,1303,655
2025,649,1303,655
2026,649,1303,655
2027,649,1303,655
2028,649,1303,655
2029,649,1303,655
2030,649,1303,655
2031,649,1303,655
2032,649,1303,655
2033,649,1303,655
2034,649,1303,655
2035,649,1303,655
2036,649,1303,655
2037,649,1303,655
2038,649,1303,655
2039,649,1303,655
2040,649,1303,655
2041,649,1303,655
2042,649,1303,655
2043,649,1303,655
2044,649,1303,655
2045,649,1303,655
2046,649,1303,655
2047,649,1303,655
2048,649,1303,655
2049,649,1303,655
2050,649,1303,655
2051,649,1303,655
2052,649,1303,655
2053,649,1303,655
2054,649,1303,655
2055,649,1303,655
2056,649,1303,655
2057,649,1303,655
2058,649,1303,655
2059,649,1303,655
2060,649,1303,655
2061,649,1303,655
2062,649,1303,655
2063,649,1303,655
2064,649,1303,655
2065,649,1303,655
2066,649,1303,655
2067,649,1303,655
2068,649,1303,655
2069,649,1303,655
2070,649,1303,655
2071,649,1303,655
2072,649,1303,655
2073,649,1303,655
2074,649,1303,655
2075,649,1303,655
2076,649,1303,655
2077,649,1303,655
2078,649,1303,655
2079,649,1303,655
2080,649,1303,655
2081,649,1303,655
2082,649,1303,655
2083,649,1303,655
2084,649,1303,655
2085,649,1303,655
2086,649,1303,655
2087,649,1303,655
2088,649,1303,655
2089,649,1303,655
2090,649,1303,655
2091,649,1303,655
2092,649,1303,655
2093,649,1303,655
2094,649,1303,655
2095,649,1303,655
2096,649,1303,655
2097,649,1303,655
2098,649,1303,655
2099,649,1303,655
2100,649,1303,655
2101,649,1303,655
2102,649,1303,655
2103,649,1303,655
2104,649,1303,655
2105,649,1303,655
2106,649,1303,655
2107,649,1303,655
2108,649,1303,655
2109,649,1303,655
2110,649,1303,655
2111,649,1303,655
2112,649,1303,655
2113,649,1303,655
2114,649,1303,655
2115,649,1303,655
2116,649,1303,655
2117,649,1303,655
2118,649,1303,655
2119,649,1303,655
2120,649,1303,655
2121,649,1303,655
2122,649,1303,655
2123,649,1303,655
2124,649,1303,655
2125,649,1303,655
2126,649,1303,655
2127,649,1303,655
2128,649,1303,655
2129,649,1303,655
2130,649,1303,655
2131,649,1303,655
2132,649,1303,655
2133,649,1303,655
2134,649,1303,655
2135,649,1303,655
2136,649,1303,655
2137,649,1303,655
2138,649,1303,655
2139,649,1303,655
2140,649,1303,655
2141,649,1303,655
2142,649,1303,655
2143,649,1303,655
2144,649,1303,655
2145,649,1303,655
2146,649,1303,655
2147,649,1303,655
2148,649,1303,655
2149,649,1303,655
2150,649,1303,655
2151,649,1303,655
2152,649,1303,655
2153,649,1303,655
2154,649,1303,655
2155,649,1303,655
2156,649,1303,655
2157,649,1303,655
2158,649,1303,655
2159,649,1303,655
2160,649,1303,655
2161,649,1303,655
2162,649,1303,655
2163,649,1303,655
2164,649,1303,655
2165,649,1303,655
2166,649,1303,655
2167,649,1303,655
2168,649,1303,655
2169,649,1303,655
2170,649,1303,655
2171,649,1303,655
2172,649,1303,655
2173,649,1303,655
2174,649,1303,655
2175,649,1303,655
2176,649,1303,655
2177,649,1303,655
2178,649,1303,655
2179,649,1303,655
2180,649,1303,655
2181,649,1303,655
2182,649,1303,655
2183,649,1303,655
2184,649,1303,655
2185,649,1303,655
2186,649,1303,655
2187,649,1303,655
2188,649,1303,655
2189,649,1303,655
2190,649,1303,655
2191,649,1303,655
2192,649,1303,655
2193,649,1303,655
2194,649,1303,655
2195,649,1303,655
2196,649,1303,655
2197,649,1303,655
2198,649,1303,655
2199,649,1303,655
2200,649,1303,655
2201,649,1303,655
2202,649,1303,655
2203,649,1303,655
2204,649,1303,655
2205,649,1303,655
2206,649,1303,655
2207,649,1303,655
2208,649,1303,655
2209,649,1303,655
2210,649,1303,655
2211,649,1303,655
2212,649,1303,655
2213,649,1303,655
2214,649,1303,655
2215,649,1303,655
2216,649,1303,655
2217,649,1303,655
2218,649,1303,655
2219,649,1303,655
2220,649,1303,655
2221,649,1303,655
2222,649,1303,655
2223,649,1303,655
2224,649,1303,655
2225,649,1303,655
2226,649,1303,655
2227,649,1303,655
2228,649,1303,655
2229,649,1303,655
2230,649,1303,655
2231,649,1303,655
2232,649,1303,655
2233,649,1303,655
2234,649,1303,655
2235,649,1303,655
2236,649,1303,655
2237,649,1303,655
2238,649,1303,655
2239,649,1303,655
2240,649,1303,655
2241,649,1303,655
2242,649,1303,655
2243,649,1303,655
2244,649,1303,655
2245,649,1303,655
2246,649,1303,655
2247,649,1303,655
2248,649,1303,655
2249,649,1303,655
2250,649,1303,655
2251,649,1303,655
2252,649,1303,655
2253,649,1303,655
2254,649,1303,655
2255,649,1303,655
2256,649,1303,655
2257,649,1303,655
2258,649,1303,655
2259,649,1303,655
2260,649,1303,655
2261,649,1303,655
2262,649,1303,655
2263,649,1303,655
2264,649,1303,655
2265,649,1303,655
2266,649,1303,655
2267,649,1303,655
2268,649,1303,655
2269,649,1303,655
2270,649,1303,655
2271,649,1303,655
2272,649,1303,655
2273,649,1303,655
2274,649,1303,655
2275,649,1303,655
2276,649,1303,655
2277,649,1303,655
2278,649,1303,655
2279,649,1303,655
2280,649,1303,655
2281,649,1303,655
2282,649,1303,655
2283,649,1303,655
2284,649,1303,655
2285,649,1303,655
2286,649,1303,655
2287,649,1303,655
2288,649,1303,655
2289,649,1303,655
2290,649,1303,655
2291,649,1303,655
2292,649,1303,655
2293,649,1303,655
2294,649,1303,655
2295,649,1303,655
2296,649,1303,655
2297,649,1303,655
2298,649,1303,655
2299,649,1303,655
2300,649,1303,655
2301,649,1303,655
2302,649,1303,655
2303,649,1303,655
2304,649,1303,655
2305,649,1303,655
2306,649,1303,655
2307,649,1303,655
2308,649,1303,655
2309,649,1303,655
2310,649,1303,655
2311,649,1303,655
2312,649,1303,655
2313,649,1303,655
2314,649,1303,655
2315,649,1303,655
2316,649,1303,655
2317,649,1303,655
2318,649,1303,655
2319,649,1303,655
2320,649,1303,655
2321,649,1303,655
2322,649,1303,655
2323,649,1303,655
2324,649,1303,655
2325,649,1303,655
2326,649,1303,655
2327,649,1303,655
2328,649,1303,655
2329,649,1303,655
2330,649,1303,655
2331,649,1303,655
2332,649,1303,655
2333,649,1303,655
2334,649,1303,655
2335,649,1303,655
2336,649,1303,655
2337,649,1303,655
2338,649,1303,655
2339,649,1303,655
2340,649,1303,655
2341,649,1303,655
2342,649,1303,655
2343,649,1303,655
2344,649,1303,655
2345,649,1303,655
2346,649,1303,655
2347,649,1303,655
2348,649,1303,655
2349,649,1303,655
2350,649,1303,655
2351,649,1303,655
2352,649,1303,655
2353,649,1303,655
2354,649,1303,655
2355,649,1303,655
2356,649,1303,655
2357,649,1303,655
2358,649,1303,655
2359,649,1303,655
2360,649,1303,655
2361,649,1303,655
2362,649,1303,655
2363,649,1303,655
2364,649,1303,655
2365,649,1303,655
2366,649,1303,655
2367,649,1303,655
2368,649,1303,655
2369,649,1303,655
2370,649,1303,655
2371,649,1303,655
2372,649,1303,655
2373,649,1303,655
2374,649,1303,655
2375,649,1303,655
2376,649,1303,655
2377,649,1303,655
2378,649,1303,655
2379,649,1303,655
2380,649,1303,655
2381,649,1303,655
2382,649,1303,655
2383,649,1303,655
2384,649,1303,655
2385,649,1303,655
2386,649,1303,655
2387,649,1303,655
2388,649,1303,655
2389,649,1303,655
2390,649,1303,655
2391,649,1303,655
2392,649,1303,655
2393,649,1303,655
2394,649,1303,655
2395,649,1303,655
2396,649,1303,655
2397,649,1303,655
2398,649,1303,655
2399,649,1303,655
2400,649,1303,655
2401,649,1303,655
2402,649,1303,655
2403,649,1303,655
2404,649,1303,655
2405,649,1303,655
2406,649,1303,655
2407,649,1303,655
2408,649,1303,655
2409,649,1303,655
2410,649,1303,655
2411,649,1303,655
2412,649,1303,655
2413,649,1303,655
2414,649,1303,655
2415,649,1303,655
2416,649,1303,655
2417,649,1303,655
2418,649,1303,655
2419,649,1303,655
2420,649,1303,655
2421,649,1303,655
2422,649,1303,655
2423,649,1303,655
2424,649,1303,655
2425,649,1303,655
2426,649,1303,655
2427,649,1303,655
2428,649,1303,655
2429,649,1303,655
2430,649,1303,655
2431,649,1303,655
2432,649,1303,655
2433,649,1303,655
2434,649,1303,655
2435,649,1303,655
2436,649,1303,655
2437,649,1303,655
2438,649,1303,655
2439,649,1303,655
2440,649,1303,655
2441,649,1303,655
2442,649,1303,655
2443,649,1303,655
2444,649,1303,655
2445,649,1303,655
2446,649,1303,655
2447,649,1303,655
2448,649,1303,655
2449,649,1303,655
2450,649,1303,655
2451,649,1303,655
2452,649,1303,655
2453,649,1303,655
2454,649,1303,655
2455,649,1303,655
2456,649,1303,655
2457,649,1303,655
2458,649,1303,655
2459,649,1303,655
2460,649,1303,655
2461,649,1303,655
2462,649,1303,655
2463,649,1303,655
2464,649,1303,655
2465,649,1303,655
2466,649,1303,655
2467,649,1303,655
2468,649,1303,655
2469,649,1303,655
2470,649,1303,655
2471,649,1303,655
2472,649,1303,655
2473,649,1303,655
2474,649,1303,655
2475,649,1303,655
2476,649,1303,655
2477,649,1303,655
2478,649,1303,655
2479,649,1303,655
2480,649,1303,655
2481,649,1303,655
2482,649,1303,655
2483,649,1303,655
2484,649,1303,655
2485,649,1303,655
2486,649,1303,655
2487,649,1303,655
2488,649,1303,655
2489,649,1303,655
2490,649,1303,655
2491,649,1303,655
2492,649,1303,655
2493,649,1303,655
2494,649,1303,655
2495,649,1303,655
2496,649,1303,655
2497,649,1303,655
2498,649,1303,655
2499,649,1303,655
2500,649,1303,655
2501,649,1303,655
2502,649,1303,655
2503,649,1303,655
2504,649,1303,655
2505,649,1303,655
2506,649,1303,655
2507,649,1303,655
2508,649,1303,655
2509,649,1303,655
2510,649,1303,655
2511,649,1303,655
